,address,advantage,city,company_name,education,industry,industryLables,label,position_detail,position_name,salary,size,stage,work_year
216,,"免费三餐,公司班车,下午茶",北京,北京金山云网络技术有限公司,不限,"移动互联网,数据服务",[],"['技能培训', '节日礼物', '瑜伽房', '免费班车']",null,机器学习云平台开发工程师,20k-40k,500-2000人,D轮及以上,3-5年
217,"['万泉河', '万柳', '苏州桥']","高薪,五险一金,团队建设,晋升空间",北京,北京芯盾时代科技有限公司,本科,"移动互联网,信息安全","['大数据', '机器学习']","['高薪', '股票期权', '内荐重奖', '餐补话补']",null,机器学习平台开发工程师,15k-30k,150-500人,C轮,3-5年
218,,技术氛围浓 团队氛围好,北京,同程网络科技股份有限公司,硕士,"旅游,电子商务",[],"['绩效奖金', '股票期权', '年底双薪', '五险一金']",null,算法工程师机器学习方向,30k-60k,2000人以上,上市公司,3-5年
219,['镇宁路'],全球领先的神经形态工程团队+高薪水福利,上海,上海西井信息科技有限公司,硕士,"数据服务,硬件",[],"['技能培训', '股票期权', '带薪年假', '绩效奖金']",null,机器学习算法工程师,13k-22k,50-150人,B轮,不限
220,,"大数据,知识图谱",北京,北京明略软件系统有限公司,本科,数据服务,"['大数据', '算法', '数据挖掘']","['技能培训', '年底双薪', '节日礼物', '绩效奖金']",null,数据挖掘/机器学习工程师,35K-60K,150-500人,C轮,不限
221,"['西北旺', '上地', '清河']",五险一金 餐补 交通补助 弹性工作制,北京,第四范式（北京）技术有限公司,本科,移动互联网,[],"['年底双薪', '带薪年假', '午餐补助', '定期体检']",null,机器学习架构师,30k-50k,500-2000人,B轮,3-5年
222,"['漕河泾', '漕宝路', '虹梅路']",行业前三，技术驱动，无限发挥！,上海,上海彩亿信息技术有限公司,本科,"移动互联网,金融","['移动互联网', '人工智能', '机器学习', '深度学习']","['股票期权', '年底双薪', '五险一金', '带薪年假']",null,机器学习工程师,15k-30k,500-2000人,不需要融资,3-5年
223,"['清河', '小营', '上地']",MIOT,北京,北京小米科技有限责任公司,本科,移动互联网,['大数据'],"['快速成长', '免费班车', '扁平管理', '技能培训']",null,大数据开发工程师 - 机器学习方向,20k-40k,2000人以上,D轮及以上,不限
224,,"带薪年假,年终奖,六险一金,导师制",厦门,网宿科技股份有限公司北京分公司,本科,移动互联网,[],"['年底双薪', '五险一金', '交通补助', '带薪年假']",null,机器学习工程师,10k-20k,2000人以上,上市公司,不限
225,,弹性工作，免费三餐，租房补贴，休闲下午茶,上海,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['算法'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",null,机器学习算法实习生(可转正）,5k-8k,2000人以上,C轮,应届毕业生
226,"['学院路', '北太平庄', '牡丹园']","成长空间大,高薪高股,大牛云集,不打卡",北京,北京小川在线网络技术有限公司,本科,移动互联网,"['游戏', '社交', '机器学习', '深度学习', '模式识别']","['技能培训', '连续创业团队', '年度旅游', '扁平管理']",null,大规模机器学习工程师,30k-60k,150-500人,C轮,3-5年
227,"['西二旗', '上地', '清河']","丰厚期权，风口行业,大牛团队, 氛围好",北京,梅卡曼德（北京）机器人科技有限公司,硕士,"企业服务,硬件",[],"['股票期权', '午餐补助', '扁平管理', '技能培训']",null,机器学习算法专家（总监级）,30k-60k,50-150人,B轮,3-5年
228,"['酒仙桥', '大山子', '将台路']",平台大 成长快 班车 免费三餐 健身房，,北京,奇虎360科技有限公司,本科,"移动互联网,游戏",[],[],null,机器学习/深度学习专家,30k-60k,2000人以上,上市公司,3-5年
229,,美股上市公司，团队牛人多,上海,上海触乐信息科技有限公司,本科,"移动互联网,数据服务","['移动互联网', '建模', '算法', '机器学习', '推荐']","['美股上市', '行业独角兽', '年底双薪', '绩效奖金']",null,机器学习工程师（用户增长方向）,30k-60k,500-2000人,上市公司,3-5年
230,"['五道口', '清华大学', '中关村']","技术氛围好,数据量级大",北京,北京搜狗科技发展有限公司,硕士,"移动互联网,数据服务",[],"['岗位晋升', '扁平管理', '管理规范', '精英团队']",null,商业平台-资深机器学习研究员,40k-60k,2000人以上,上市公司,3-5年
231,,"福利好,弹性工作,年底双薪,商业医保",上海,上海栈略数据技术有限公司,硕士,"企业服务,数据服务","['大数据', '数据分析']","['年底双薪', '带薪年假', '交通补助', '通讯津贴']",null,机器学习工程师,25k-45k,50-150人,A轮,5-10年
232,"['中关村', '苏州街', '苏州桥']","核心业务,团队一流,氛围好,福利佳",北京,北京趣拿软件科技有限公司,本科,移动互联网,"['互联网金融', '机器学习', '深度学习', '建模', '数据挖掘']","['技能培训', '节日礼物', '带薪年假', '无息住房贷款']",null,资深机器学习算法工程师,25k-45k,2000人以上,不需要融资,3-5年
233,"['镇宁路', '江苏路地铁', '中山公园']",提供一线互联网公司薪水福利,上海,上海西井信息科技有限公司,硕士,"数据服务,硬件",[],"['技能培训', '股票期权', '带薪年假', '绩效奖金']",null,机器学习算法工程师,13k-23k,50-150人,B轮,不限
234,"['中关村', '北京大学', '万泉河']",发展空间大，年底双薪，午餐补贴,北京,广州小鹏汽车科技有限公司,硕士,"移动互联网,硬件",['汽车'],"['年底双薪', '专项奖金', '绩效奖金', '股票期权']",null,机器学习资深算法工程师（多模态学习）,25k-50k,2000人以上,B轮,1-3年
235,['科技园'],和顶尖工程师一起用代码改变全球用户,深圳,深圳大宇无限科技有限公司,本科,移动互联网,"['移动互联网', '大数据', '人工智能', '机器学习', '数据挖掘']","['股票期权', '带薪年假', '弹性工作', '扁平管理']",null,高级机器学习算法工程师,25k-50k,50-150人,C轮,3-5年
236,,"公司前景好,电子商务,团队氛围好,扁平管理",杭州,浙江执御信息技术有限公司,硕士,"移动互联网,数据服务",[],"['交通补助', '通讯津贴', '年度旅游', '年终奖']",null,机器学习/数据挖掘工程师/专家,20k-40k,2000人以上,C轮,3-5年
237,,"中国前三,七险一金,包三餐",北京,北京金山云网络技术有限公司,本科,"移动互联网,数据服务",[],"['技能培训', '节日礼物', '瑜伽房', '免费班车']",null,机器学习平台研发leader,40k-60k,500-2000人,D轮及以上,5-10年
238,"['西三旗', '清河']","六险一金,地铁周边,氛围好",北京,北京羿娲科技有限公司,本科,"硬件,移动互联网",[],"['绩效奖金', '带薪年假', '弹性工作', '领导好']",null,机器学习系统工程师,15k-30k,50-150人,A轮,3-5年
239,"['科技园', '南山医院', '大冲']",福利好；职业发展空间大,深圳,腾讯科技（深圳）有限公司,本科,"移动互联网 ,游戏","['移动互联网', '游戏', '机器学习', '算法', '深度学习']","['免费班车', '成长空间', '年度旅游', '岗位晋升']",null,机器学习算法高级工程师,18k-30k,2000人以上,上市公司,3-5年
240,,免费三餐，租房补贴，休闲下午茶，扁平管理,北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",[],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",null,机器学习算法实习生-AI Lab,2k-4k,2000人以上,C轮,不限
241,"['北京大学', '颐和园', '中关村']",MIT大牛,北京,深圳晶泰科技有限公司,硕士,"企业服务,医疗健康",[],"['节日礼物', '股票期权', '岗位晋升', '扁平管理']",null,机器学习实习生,3k-4k,50-150人,B轮,应届毕业生
242,,大平台 成长空间,北京,微梦创科网络科技（中国）有限公司,本科,移动互联网,[],"['年底双薪', '专项奖金', '股票期权', '五险一金']",null,资深机器学习工程师,30k-50k,2000人以上,上市公司,3-5年
243,,上市公司 大牛云集 核心部门,北京,北京三快在线科技有限公司,硕士,"移动互联网,O2O",[],"['技能培训', '绩效奖金', '岗位晋升', '领导好']",null,智能-机器学习算法专家,35k-65k,2000人以上,上市公司,5-10年
244,"['大望路', 'CBD']",发展前景,北京,纤墨科技（北京）有限公司,硕士,"移动互联网,电子商务",[],[],null,机器学习和数据建模工程师,30k-50k,15-50人,天使轮,不限
245,"['打浦桥', '鲁班路']","扁平化管理,年假多,不打卡",上海,上海盛惜投资管理有限公司,本科,"移动互联网,金融","['金融', '数据分析']",[],null,高级机器学习算法工程师(金融风控领域),20k-40k,50-150人,不需要融资,3-5年
246,,"六险一金,试用期全薪,免费晚餐,午餐餐补",北京,北京修齐治平科技有限公司,本科,"教育,数据服务","['教育', '移动互联网']","['技能培训', '节日礼物', '股票期权', '带薪年假']",null,机器学习算法工程师,20k-40k,2000人以上,C轮,3-5年
247,"['望京', '大山子', '花家地']","技术大牛,团队氛围好",北京,北京陌陌科技有限公司,本科,社交网络,[],"['岗位晋升', '帅哥多', '管理规范', '技能培训']",null,机器学习算法实习生,4k-6k,500-2000人,上市公司,不限
248,,"平台大,成长快,福利好",上海,上海寻梦信息技术有限公司,本科,"电子商务,移动互联网",[],"['股票期权', '专项奖金', '弹性工作', '扁平管理']",null,机器学习平台研发专家,30k-60k,2000人以上,上市公司,3-5年
249,"['中关村', '苏州街', '苏州桥']","团队一流,核心业务,薪资福利佳,大牛多",北京,北京趣拿软件科技有限公司,硕士,移动互联网,[],"['技能培训', '节日礼物', '带薪年假', '无息住房贷款']",null,资深机器学习算法工程师-金融事业部(J13090),30k-50k,2000人以上,不需要融资,3-5年
250,"['龙华', '日晖', '斜土路']",500强公司，高效团队，期权激励,上海,平安健康互联网股份有限公司,本科,"移动互联网,电子商务",[],"['节日礼物', '专项奖金', '股票期权', '带薪年假']",null,机器学习,25k-50k,2000人以上,上市公司,3-5年
251,['呼家楼'],"战略事业群,顶尖技术,成长空间大高手云集",北京,支付宝（杭州）信息技术有限公司,本科,"金融,移动互联网","['大数据', '移动互联网', '机器学习', '深度学习', 'NLP', '数据挖掘']","['年底双薪', '带薪年假', '股票期权', '绩效奖金']",null,蚂蚁金服-机器学习算法专家-北京/杭州,35k-60k,2000人以上,B轮,3-5年
252,,"成长空间大,高薪高股,大牛云集,不打卡",北京,北京小川在线网络技术有限公司,本科,移动互联网,[],"['技能培训', '连续创业团队', '年度旅游', '扁平管理']",null,大规模机器学习工程师,40k-80k,150-500人,C轮,3-5年
253,['张江'],外资top电商公司 平台大 发展前景好,上海,韩领网络科技（上海）有限公司,本科,"移动互联网,O2O","['电商', 'Hadoop', 'NLP', 'Java', '算法']","['年底双薪', '技能培训', '绩效奖金', '年度旅游']",null,资深机器学习工程师,30k-60k,150-500人,不需要融资,5-10年
254,"['学院路', '知春路', '北太平庄']",高薪、晋升快、挑战大、同事牛,北京,广州市百果园网络科技有限公司,本科,"移动互联网,社交网络","['移动互联网', 'C++', '系统架构']","['年底双薪', '五险一金', '年终奖', '班车接送']",null,机器学习平台开发工程师（北京）,30k-60k,500-2000人,D轮及以上,3-5年
255,,六险一金，免费三餐，租房补贴,北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['后端开发'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",null,AML机器学习平台研发工程师,25k-50k,2000人以上,C轮,3-5年
256,"['市桥', '清河东路', '石碁']",高薪、晋升快、空间大、技术分享,广州,广州市百果园网络科技有限公司,本科,"移动互联网,社交网络","['移动互联网', 'C++', '平台']","['年底双薪', '五险一金', '年终奖', '班车接送']",null,机器学习平台开发工程师（广州）,30k-60k,500-2000人,D轮及以上,3-5年
257,"['大冲', '科技园']",人工智能,深圳,深圳追一科技有限公司,硕士,"移动互联网,企业服务",[],"['期权激励', '年底双薪', '带薪年假', '节日礼物']",null,机器学习平台研发工程师,15k-30k,150-500人,C轮,不限
258,,"导师制,扁平化管理",北京,北京格灵深瞳信息技术有限公司,本科,"企业服务,数据服务","['云计算', '大数据', '机器学习']","['技能培训', '节日礼物', '玩乐项目多', '岗位晋升']",null,机器学习平台开发实习生(DGNet),4k-5k,150-500人,C轮,1年以下
259,"['学院路', '牡丹园']",上市大数据人工智能公司、实际项目历练,北京,北京国双科技有限公司,硕士,"数据服务,企业服务","['大数据', '云计算', '机器学习', '深度学习', 'NLP', '数据挖掘']","['节日礼物', '年底双薪', '带薪年假', '午餐补助']",null,机器学习实习生,4k-6k,500-2000人,上市公司,应届毕业生
260,"['新天地', '打浦桥', '淮海路']",核心业务，优秀团队，薪酬优厚,上海,行吟信息科技（上海）有限公司,本科,"生活服务,电子商务",[],"['年度旅游', '节日礼物', '专项奖金', '带薪年假']",null,机器学习平台研发工程师,25k-45k,500-2000人,D轮及以上,1-3年
261,"['西乡', '新安']","博士内推,成长空间大,氛围轻松",深圳,深圳超级码力科技有限公司,本科,"移动互联网,O2O",[],"['专项奖金', '绩效奖金', '年终分红', '交通补助']",null,数据挖掘/机器学习工程师,10k-16k,少于15人,天使轮,1年以下
262,"['望京', '来广营', '花家地']",技术大牛,北京,天合泽泰（厦门）征信服务有限公司,本科,"企业服务,数据服务",[],"['带薪年假', '专项奖金', '交通补助', '技能培训']",null,机器学习/计算机视觉算法 实习生,2k-4k,15-50人,A轮,应届毕业生
263,,"团队超棒,产品超酷,AI,极客范",武汉,武汉极意网络科技有限公司,本科,"信息安全,数据服务","['信息安全', '机器学习', '深度学习', '算法']","['股票期权', '绩效奖金', '交通补助', '带薪年假']",null,2019-深度学习/机器学习工程师,7k-14k,50-150人,B轮,应届毕业生
264,"['田林', '漕河泾', '虹桥']","发展空间大,弹性工作",上海,竹间智能科技（上海）有限公司,硕士,"移动互联网,其他",[],"['股票期权', '年假≥12天', '开放透明氛围', '技术黑科技']",null,机器学习实习生,4k-8k,150-500人,B轮,应届毕业生
265,,"硅谷大牛,股权激励,绩效奖金,极客氛围",上海,上海虎烨信息科技有限公司,本科,"移动互联网,金融",[],"['股票期权', '带薪年假', '五险一金', '年终分红']",null,机器学习算法高级工程师,25k-50k,50-150人,A轮,3-5年
266,,年底多薪、弹性工作时间、带薪年假,北京,第四范式（北京）技术有限公司,本科,移动互联网,[],"['年底双薪', '带薪年假', '午餐补助', '定期体检']",null,机器学习技术专家,25k-40k,500-2000人,B轮,3-5年
267,,弹性工作时间，股权期权，扁平化管理,宁波,宁波一介智能科技有限公司,本科,"企业服务,人工智能",[],[],null,机器学习算法,15k-30k,少于15人,未融资,3-5年
268,,"机器学习,C/C++,多线程",上海,上海寻梦信息技术有限公司,本科,"电子商务,移动互联网",[],"['股票期权', '专项奖金', '弹性工作', '扁平管理']",null,机器学习平台技术专家,25k-50k,2000人以上,上市公司,1-3年
269,,14薪，试用期不打折，弹性工作,合肥,北京的卢深视科技有限公司,本科,"数据服务,移动互联网","['智能硬件', '机器学习', '图像处理', '人工智能', '算法']",[],null,高级机器学习算法工程师,20k-40k,50-150人,未融资,3-5年
270,,14薪，试用期不打折，弹性工作,杭州,北京的卢深视科技有限公司,本科,"数据服务,移动互联网","['智能硬件', '人工智能', '机器学习', '图像处理', '算法']",[],null,高级机器学习算法工程师,25k-45k,50-150人,未融资,3-5年
271,"['中关村', '知春路', '双榆树']","钱多,自由,不加班,在家干",北京,广州洋葱头信息科技有限公司,本科,"移动互联网,教育",[],"['专项奖金', '股票期权', '带薪年假', '绩效奖金']",null,深度学习/机器学习兼职网络讲师,30k-60k,15-50人,不需要融资,3-5年
272,"['双榆树', '中关村', '知春路']",六险一金 免费三餐 下午茶,北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",[],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",null,AML机器学习平台研发工程师,25k-50k,2000人以上,C轮,不限
273,['唐延路'],领导nice/专业成长型/带薪年假,西安,西安云动数字科技有限公司,本科,移动互联网,[],[],null,机器学习/大数据工程师,10k-18k,少于15人,天使轮,3-5年
274,['周家嘴路'],"车联网,电商,500强",上海,上海微创软件股份有限公司北京分公司,硕士,"移动互联网,电子商务","['电商', '移动互联网', '机器学习', '建模', '算法']","['年底双薪', '绩效奖金', '免费班车', '节日礼物']",null,机器学习工程师,20k-40k,2000人以上,不需要融资,1-3年
275,['朝外'],发展潜力大，环境优美，弹性工作，交通便利,北京,北京福易得信息技术有限公司,本科,移动互联网,[],[],null,机器学习,17k-30k,150-500人,未融资,不限
276,,有转正机会、阿里平台,北京,阿里健康科技（中国）有限公司,硕士,"移动互联网,电子商务","['电商', '机器学习', '人工智能', '搜索', '推荐']","['节日礼物', '股票期权', '带薪年假', '绩效奖金']",null,2020届 - 算法实习生--机器学习方向,3k-5k,150-500人,上市公司,应届毕业生
277,['高新路'],周末双休,西安,西安学学信息技术有限公司,大专,移动互联网,[],[],null,机器学习算法,7k-9k,50-150人,未融资,1-3年
278,,技术大牛，工作氛围好，行业领先,北京,北京永洪商智科技有限公司,本科,企业服务、数据服务,"['大数据', '机器学习', '数据挖掘']","['期权股激励', '领导好', '五险一金', '巨大成长空间']",null,机器学习经理,25k-35k,150-500人,C轮,5-10年
279,,弹性上班、福利待遇好、发展空间大,北京,西安点告网络科技有限公司,本科,移动互联网,[],"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",null,机器学习平台工程师,25k-50k,150-500人,上市公司,3-5年
280,"['北京大学', '颐和园', '中关村']","谷歌投资,MIT大牛,待遇丰厚,发展空间大",北京,深圳晶泰科技有限公司,硕士,"企业服务,医疗健康",[],"['节日礼物', '股票期权', '岗位晋升', '扁平管理']",null,机器学习算法科学家,20k-40k,50-150人,B轮,1-3年
281,,高端技术氛围,北京,青松智慧（北京）科技有限公司,本科,"移动互联网,企业服务",[],"['股票期权', '带薪年假', '年度旅游', '扁平管理']",null,高级机器学习研发工程师,25k-50k,15-50人,B轮,1-3年
282,,人工智能行业 前沿技术研发 科研实力雄厚,天津,天津（滨海）人工智能军民融合创新中心,本科,人工智能,[],[],null,云平台机器学习服务开发工程师,8k-15k,15-50人,不需要融资,不限
283,,"六险一金,定期体检",武汉,方正璞华软件（武汉）股份有限公司,本科,"企业服务,移动互联网",[],"['股票期权', '年底双薪', '补充公积金', '补充医疗保险']",null,机器学习工程师,10k-20k,500-2000人,不需要融资,不限
284,,500强，带薪年假，弹性工作，技能培训等,北京,北京三星通信技术研究有限公司,硕士,其他,[],"['技能培训', '节日礼物', '专项奖金', '带薪年假']",null,计算机视觉和机器学习工程师,15k-25k,500-2000人,D轮及以上,不限
285,['学院路'],14薪，试用期不打折，弹性工作,北京,北京的卢深视科技有限公司,本科,"数据服务,移动互联网","['智能硬件', '人工智能', '机器学习', '图像处理', '算法']",[],null,高级机器学习算法工程师,25k-45k,50-150人,未融资,3-5年
286,,弹性工作，免费三餐，租房补贴，休闲下午茶,北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['后端开发'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",null,AML机器学习平台开发实习生（可转正）,3k-6k,2000人以上,C轮,不限
287,,"工作时间相对自由
在株洲薪资待遇较高",株洲,湖南点数科技信息咨询有限公司,硕士,"教育,数据服务","['教育', '数据分析', '算法']",[],null,机器学习讲师,5k-10k,15-50人,未融资,3-5年
288,"['亚运村', '大屯', '奥运村']",大平台，福利好，领导nice,北京,上海阅文信息技术有限公司,本科,移动互联网,[],"['年终分红', '年底双薪', '五险一金', '交通补助']",null,校招—算法/机器学习工程师,15k-20k,500-2000人,上市公司,应届毕业生
289,,500强，带薪年假，弹性工作，技能培训等,北京,北京三星通信技术研究有限公司,博士,其他,[],"['技能培训', '节日礼物', '专项奖金', '带薪年假']",null,机器学习理论与算法研究员,15k-25k,500-2000人,D轮及以上,不限
290,,发展前景、朝阳行业、股票期权,北京,北京瑞莱智慧科技有限公司,本科,人工智能,[],[],null,机器学习算法科学家,30k-50k,15-50人,天使轮,不限
291,"['五道口', '清华大学', '中关村']",发展前景好，同事关系和谐，工作环境优越,北京,宁波平方和投资管理合伙企业（有限合伙）,硕士,金融,[],"['年终分红', '午餐补助', '通讯津贴', '技能培训']",null,机器学习研究员,5k-10k,15-50人,不需要融资,应届毕业生
292,"['中关村', '北京大学', '万泉河']",发展空间大，年底双薪，午餐补贴,北京,广州小鹏汽车科技有限公司,硕士,"移动互联网,硬件",[],"['年底双薪', '专项奖金', '绩效奖金', '股票期权']",null,机器学习平台资深研发工程师/专家,25k-50k,2000人以上,B轮,5-10年
293,['天通苑'],"初创团队,有活力,家的感觉",北京,北京阿姨多多网络科技有限公司,硕士,"移动互联网,生活服务","['移动互联网', '大数据', '机器学习', 'NLP', '深度学习']",[],null,机器学习实习生,4k-7k,少于15人,不需要融资,不限
294,"['唐延路', '唐延路']",领导nice/专业成长型/带薪年假,西安,西安云动数字科技有限公司,本科,移动互联网,[],[],null,机器学习/大数据工程师,10k-18k,少于15人,天使轮,1-3年
295,,"大牛带飞,午晚餐,六险一金,国外旅行",北京,北京创智优品科技有限公司,本科,"移动互联网,游戏",[],"['节日礼物', '顶配Mac', '小而美', '扁平管理']",null,【校招】机器学习算法工程师,12k-20k,150-500人,不需要融资,应届毕业生
296,"['五道口', '清华大学', '中关村']",弹性工作、技术牛人多、团队氛围好,北京,北京搜狗科技发展有限公司,本科,"移动互联网,数据服务","['汽车', '硬件制造', '人工智能', '深度学习', '算法']","['岗位晋升', '扁平管理', '管理规范', '精英团队']",null,智能驾驶-机器学习研究员-北京-02907,15k-30k,2000人以上,上市公司,3-5年
297,['科技园'],"股票期权,云计算,人工智能,弹性工作制",深圳,深圳智易科技有限公司,本科,"数据服务,企业服务","['云计算', '大数据', '人工智能', '机器学习', '算法', '架构师']","['人工智能', '云计算', '股票期权', '技能培训']",null,机器学习架构师,25k-40k,15-50人,天使轮,3-5年
298,,"五险一金,福利好",上海,上海中彦信息科技股份有限公司,本科,电子商务,[],"['五险一金', '股票期权', '专项奖金', '带薪年假']",null,机器学习算法工程师-ESH1018,20k-40k,500-2000人,C轮,3-5年
299,"['五道口', '学院路']",24小时健身房 游泳馆 三餐,北京,北京智者天下科技有限公司,本科,"移动互联网,社交网络",[],"['年底双薪', '股票期权', '带薪年假', '定期体检']",null,机器学习算法工程师,20k-40k,500-2000人,D轮及以上,不限
300,,广阔平台；诱人福利,北京,北京嘀嘀无限科技发展有限公司,本科,移动互联网,['滴滴'],"['弹性工作', '节日礼物', '岗位晋升', '技能培训']",null,机器学习算法专家(J190422001),30k-50k,2000人以上,不需要融资,3-5年
301,"['西北旺', '马连洼']",16薪 带薪超长年假 五险一金,北京,度小满科技（北京）有限公司,硕士,"移动互联网,金融",[],"['年底双薪', '五险一金', '弹性工作', '节日礼物']",null,机器学习算法工程师,40k-60k,500-2000人,A轮,3-5年
302,,"福利待遇好,氛围佳,管理规范,发展机会多",上海,OPPO广东移动通信有限公司,本科,移动互联网,"['通信/网络设备', 'C++', 'Python', '算法']","['丰厚年终', '扁平管理', '追求极致', '本分']",null,机器学习算法工程师1199,20k-40k,2000人以上,不需要融资,3-5年
303,,金融,深圳,安信证券股份有限公司,本科,金融,"['金融', '数据挖掘']","['带薪年假', '专项奖金', '绩效奖金', '午餐补助']",null,机器学习工程师,20k-40k,2000人以上,上市公司,不限
304,,五险一金 发展空间大 带薪年假,武汉,东莞正扬电子机械有限公司武汉研发中心,本科,"硬件,人工智能","['汽车', '人工智能', '图像处理', '深度学习']",[],null,机器学习算法工程师,10k-20k,15-50人,不需要融资,1-3年
305,"['望京', '来广营', '花家地']",外企，没有996，拥抱新生活,北京,荣益睿源（深圳）投资中心（有限合伙）,硕士,"移动互联网,金融","['广告营销', '视频', '机器学习', '推荐', '数据挖掘']",[],null,机器学习工程师,30k-50k,15-50人,不需要融资,3-5年
306,,平台宽广,杭州,大鱼快乐有限公司,本科,"文化娱乐,移动互联网",[],"['年底双薪', '股票期权', '绩效奖金', '定期体检']",null,UC事业部-机器学习算法专家,15k-30k,2000人以上,上市公司,3-5年
307,,"弹性工作,工作氛围好,团队大牛多,七险一金",北京,一点网聚科技有限公司,本科,移动互联网,[],"['带薪年假', '午餐补助', '扁平管理', '弹性工作']",null,搜索算法/机器学习研发工程师【社招】【算法开发】,20k-40k,500-2000人,D轮及以上,3-5年
308,"['西兴', '长河']",股票期权,杭州,华为技术有限公司,本科,硬件,"['大数据', '云计算', '人工智能', '机器学习', '深度学习', '计算机视觉']","['福利完善', '国际化平台', '定期体检', '绩效奖金']",null,机器学习/深度学习/图算法工程师,25k-50k,2000人以上,不需要融资,3-5年
309,"['上地', '清河']","互联网,薪酬领先,技术成长",北京,北京小米科技有限责任公司,博士,移动互联网,[],"['快速成长', '免费班车', '扁平管理', '技能培训']",null,机器学习算法-风控建模算法工程师,30k-45k,2000人以上,D轮及以上,1-3年
310,,"中国前三,七险一金,包三餐",北京,北京金山云网络技术有限公司,本科,"移动互联网,数据服务",[],"['技能培训', '节日礼物', '瑜伽房', '免费班车']",null,机器学习平台架构师,35k-50k,500-2000人,D轮及以上,5-10年
311,"['朝外', '工体']",大平台、技术大牛团队、成长快,北京,阳光保险集团股份有限公司,硕士,金融,[],"['绩效奖金', '带薪年假', '交通补助', '午餐补助']",null,机器学习算法工程师,20k-40k,2000人以上,不需要融资,不限
312,['金桥'],"社保公积金,电脑补贴,话费补贴",上海,上海吉贝克信息技术有限公司,本科,"金融,数据服务",[],"['技能培训', '带薪年假', '年度旅游', '岗位晋升']",null,算法工程师机器学习方向,20k-30k,500-2000人,D轮及以上,5-10年
313,['北新泾'],福利好，发展空间大,上海,携程计算机技术（上海）有限公司,本科,"移动互联网,旅游",[],"['绩效奖金', '股票期权', '五险一金', '交通补助']",null,机器学习工程师,15k-25k,2000人以上,上市公司,不限
314,,期权,西安,西安暗能星系软件技术有限公司,不限,"移动互联网,医疗健康","['医疗健康', 'Spark', 'Hadoop', 'NLP', '数据分析']",[],null,机器学习工程师,10k-15k,15-50人,天使轮,不限
315,"['西溪', '西湖', '文三路']","人工智能,机器学习",杭州,杭州东方通信软件技术有限公司,本科,"移动互联网,数据服务",[],"['五险一金', '年终分红', '通讯津贴', '定期体检']",null,机器学习工程师,8k-15k,150-500人,上市公司,不限
316,"['望京', '大山子', '花家地']","团队氛围好,发展空间大",北京,北京陌陌科技有限公司,本科,社交网络,"['广告营销', '算法', '数据挖掘']","['岗位晋升', '帅哥多', '管理规范', '技能培训']",null,机器学习工程师,20k-40k,500-2000人,上市公司,不限
317,,福利待遇,上海,上海中彦信息科技股份有限公司,本科,电子商务,[],"['五险一金', '股票期权', '专项奖金', '带薪年假']",null,机器学习算法工程师,20k-40k,500-2000人,C轮,3-5年
318,['两路口'],"成长巨快,前沿技术",重庆,重庆白狮网络科技有限公司,本科,"数据服务,信息安全",[],[],null,机器学习实习,3k-6k,15-50人,天使轮,应届毕业生
319,,人工智能,北京,天津萌兔科技有限公司,本科,"移动互联网,电子商务",[],"['年底双薪', '专项奖金', '股票期权', '绩效奖金']",null,人工智能与机器学习工程师,15k-30k,15-50人,未融资,3-5年
320,['清河'],"技术挑战,核心团队",北京,海致网络技术（北京）有限公司,本科,"移动互联网,企业服务","['大数据', '数据挖掘', '数据分析']","['股票期权', '带薪年假', '弹性工作', '扁平管理']",null,机器学习工程师,20K-30K,150-500人,C轮,3-5年
321,,"发展空间大,项目前景好,团队氛围好",北京,生命奇点（北京）科技有限公司,本科,"医疗健康,数据服务",[],"['年底双薪', '带薪年假', '领导好', '通讯津贴']",null,自然语言处理NLP/机器学习,20k-40k,50-150人,A轮,应届毕业生
322,"['西北旺', '上地', '马连洼']","股权激励,顶尖团队",北京,爱笔（北京）智能科技有限公司,硕士,"移动互联网,企业服务",[],"['国际化团队', '计算机视觉', '语音识别', '自然语言理解']",null,机器学习算法科学家/工程师 (推荐算法方向),30k-60k,150-500人,A轮,1-3年
323,"['南京西路', '静安寺', '北京西路']",工作餐，股权激励，CBD，弹性工作,上海,上海倍业信息科技有限公司,本科,"移动互联网,广告营销","['广告营销', '大数据']","['带薪年假', '年度旅游', '扁平管理', '领导好']",null,机器学习研发工程师,20k-40k,15-50人,A轮,不限
324,"['长桥', '苏苑']",包吃住班车接送交通通讯补贴有发展潜力,苏州,青岛歌尔声学科技有限公司,本科,硬件,[],"['免费班车', '带薪年假', '绩效奖金', '岗位晋升']",null,机器学习算法工程师,10k-20k,2000人以上,上市公司,1-3年
